Probeset	Value
1368629_at	4.7446165
1368630_at	4.617795
1368631_at	4.2124643
1368632_at	4.0903349
1368633_at	4.1455913
1368634_at	8.2764683
1368635_at	5.3384824
1368636_at	5.2715859
1368637_at	7.5959587
1368638_at	5.0078926
1368639_at	4.5379038
1368640_at	5.8837805
1368641_at	4.4903765
1368642_at	11.282792
1368643_at	6.9821906
1368644_at	5.6434355
1368645_at	7.1791329
1368646_at	7.4787164
1368647_at	7.638587
1368648_at	7.4939666
1368649_at	8.1935978
1368650_at	9.0032444
1368651_at	5.2410841
1368652_at	6.5974469
1368653_a_at	11.994596
1368654_at	5.3273444
1368655_at	10.964541
1368656_at	4.9040222
1368657_at	4.3589911
1368658_at	5.9478526
1368659_at	4.453948
1368660_at	6.6049523
1368661_at	4.8576021
1368662_at	4.8978038
1368663_at	4.8658266
1368664_at	6.9305921
1368665_at	9.2287388
1368666_a_at	4.6118507
1368667_at	5.2099881
1368668_at	9.3577518
1368669_at	10.710642
1368670_a_at	7.3977504
1368671_at	9.28304
1368672_at	4.9341588
1368673_at	5.7935753
1368674_at	6.26262
1368675_at	5.5178518
1368676_at	5.4565916
1368677_at	8.5091
1368678_at	7.3817849
1368679_a_at	7.0708704
1368680_a_at	5.565927
1368681_at	7.216023
1368682_at	6.0348887
1368683_at	3.9211128
1368684_at	5.0966191
1368685_at	7.8115659
1368686_at	4.9097619
1368687_at	6.2564573
1368688_at	4.8673759
1368689_at	4.5766363
1368690_a_at	4.5576258
1368691_at	5.6296754
1368692_a_at	7.2808509
1368693_at	5.4286842
1368694_at	4.7039485
1368695_at	5.0067472
1368696_at	5.9276328
1368697_at	4.4955406
1368698_at	6.203723
1368699_at	4.3939466
1368700_at	7.2658396
1368701_at	5.6754746
1368702_at	5.4222436
1368703_at	6.1992974
1368704_a_at	5.9352832
1368705_at	6.2031393
1368706_at	5.1070137
1368707_at	4.440825
1368708_a_at	5.4613948
1368709_at	4.2033634
1368710_at	7.901288
1368711_at	4.3655343
1368712_at	8.388443
1368713_at	4.5142665
1368714_at	4.142149
1368715_s_at	5.1432519
1368716_at	7.2832732
1368717_at	5.1726623
1368718_at	4.3686485
1368719_at	4.7507334
1368720_at	4.3108349
1368721_at	5.5963335
1368722_at	4.6637015
1368723_at	5.3556266
1368724_a_at	14.231565
1368725_at	7.8724523
1368726_a_at	6.4925199
1368727_at	4.3401375
1368728_at	5.1364212
1368729_a_at	5.2230387
1368730_a_at	5.0638189
1368731_at	5.2308993
1368732_at	6.8089037
1368733_at	4.249032
1368734_at	5.6704488
1368735_a_at	5.1111999
1368736_at	4.2597804
1368737_at	5.0952406
1368738_at	4.0810809
1368739_s_at	5.3435125
1368740_at	4.9446063
1368741_at	5.5656199
1368742_at	8.1644964
1368743_a_at	4.9496698
1368744_a_at	5.5747437
1368745_at	4.5807428
1368746_a_at	5.3791885
1368747_at	4.796967
1368748_at	5.1139417
1368749_at	5.9625435
1368750_a_at	5.2089047
1368751_at	6.4002442
1368752_at	5.2590585
1368753_at	4.5717611
1368754_at	7.3828425
1368755_at	5.618454
1368756_at	6.1041365
1368757_at	4.4997811
1368758_a_at	5.5966525
1368759_at	5.1566529
1368760_at	4.6398687
1368761_at	4.4002733
1368762_at	7.1117144
1368763_at	5.5380363
1368764_at	4.2406034
1368765_at	5.507091
1368766_at	5.4400992
1368767_at	5.3857031
1368768_at	5.5073891
1368769_at	4.1548376
1368770_at	8.1353436
1368771_at	6.6686711
1368772_at	9.5383921
1368773_at	4.5150566
1368774_a_at	6.0225105
1368775_at	4.8159676
1368776_at	5.6722388
1368777_at	4.9518085
1368778_at	7.7759767
1368779_a_at	4.6211271
1368780_at	4.8802114
1368781_at	4.6596918
1368782_at	4.5304847
1368783_at	4.7473412
1368784_at	5.274579
1368785_a_at	5.0174332
1368786_a_at	4.4435225
1368787_at	6.1110806
1368788_at	6.0333114
1368789_at	5.3417978
1368790_at	4.7597194
1368791_at	5.0847268
1368792_at	7.0188031
1368793_at	5.3010244
1368794_at	7.2197061
1368795_at	6.6916595
1368796_at	5.6762266
1368797_at	4.8108301
1368798_at	4.6789904
1368799_at	4.7632599
1368800_at	4.6857824
1368801_at	5.4887424
1368802_at	5.0840902
1368803_at	4.8012986
1368804_at	4.8260055
1368805_at	5.5434289
1368806_at	12.490572
1368807_at	5.588201
1368808_at	7.7324944
1368809_at	9.3401537
1368810_a_at	6.610507
1368811_at	5.120975
1368812_at	5.1634536
1368813_at	6.4219337
1368814_at	10.718569
1368815_at	5.9850264
1368816_at	7.4169564
1368817_at	10.646296
1368818_at	10.481545
1368819_at	11.562362
1368820_at	8.3971243
1368821_at	8.3794928
1368822_at	9.7315798
1368823_at	4.4555416
1368824_at	8.1673279
1368825_at	4.3125196
1368826_at	8.912921
1368827_at	9.8765125
1368828_at	6.2251596
1368829_at	8.9839487
1368830_at	4.7561603
1368831_at	8.9454222
1368832_at	7.6562772
1368833_at	5.637352
1368834_at	11.151921
1368835_at	10.006903
1368836_a_at	5.6010728
1368837_at	8.257555
1368838_at	9.8043766
1368839_at	8.6264324
1368840_at	9.4163151
1368841_at	10.179464
1368842_at	11.777009
1368843_at	8.7116308
1368844_at	8.7984028
1368845_at	4.7908235
1368846_at	4.9309053
1368847_at	9.0499506
1368848_at	9.0369072
1368849_at	6.7624936
1368850_at	5.0786743
1368851_at	10.243093
1368852_at	9.3013105
1368853_at	4.269486
1368854_at	4.4862113
1368855_at	6.7893825
1368856_at	7.2475166
1368857_at	3.8875995
1368858_at	4.2988629
1368859_at	9.8272104
1368860_at	7.1703863
1368861_a_at	5.2712531
1368862_at	9.8460913
1368863_at	7.5904045
1368864_at	4.0594797
1368865_at	4.2387371
1368866_at	7.0900636
1368867_at	6.4981065
1368868_at	7.2695665
1368869_at	9.2266893
1368870_at	7.150106
1368871_at	8.7641668
1368872_a_at	7.3107605
1368873_at	4.5662498
1368874_a_at	6.3381872
1368875_a_at	6.8209853
1368876_a_at	6.0587692
1368877_at	7.7562509
1368878_at	7.0465255
1368879_a_at	7.7042117
1368880_at	5.0152864
1368881_at	7.2748251
1368882_at	4.8906379
1368883_at	7.6402192
1368884_at	6.2712693
1368885_at	7.8991613
1368886_at	9.7636127
1368887_at	4.7926717
1368888_a_at	11.637812
1368889_at	7.2409048
1368890_at	10.100877
1368891_at	7.4704633
1368892_at	4.9157519
1368893_at	10.084826
1368894_at	10.824391
1368895_at	5.0046277
1368896_at	7.8789315
1368897_at	5.0800099
1368898_at	5.5681663
1368899_at	7.5026703
1368900_at	6.4261508
1368901_at	7.0884323
1368902_at	6.7717438
1368903_at	6.1823764
1368904_at	6.4766464
1368905_at	5.0954709
1368906_at	3.8758914
1368907_at	4.9255462
1368908_at	7.3955026
1368909_a_at	7.8660965
1368910_at	10.361276
1368911_at	8.9548922
1368912_at	4.8928156
1368913_at	4.4559546
1368914_at	5.6120958
1368915_at	4.78337
1368916_at	5.9266777
1368917_at	6.3076978
1368918_at	5.2968335
1368919_at	6.0292406
1368920_at	5.8525367
1368921_a_at	7.8339872
1368922_at	4.7539735
1368923_at	5.1854315
1368924_at	9.46597
1368925_a_at	4.9978452
1368926_at	4.9456711
1368927_at	7.6882696
1368928_at	7.0289068
1368929_at	6.9747729
1368930_at	4.6651063
1368931_at	4.7866969
1368932_at	5.8431664
1368933_at	6.804956
1368934_at	5.4226079
1368935_at	5.3206153
1368936_at	11.05564
1368937_at	5.8521371
1368938_at	5.6610742
1368939_a_at	4.8224106
1368940_at	7.1344457
1368941_at	5.8345647
1368942_at	5.567791
1368943_at	9.8671741
1368944_at	7.8216605
1368945_at	4.3641982
1368946_at	7.5996985
1368947_at	10.698549
1368948_at	6.8154411
1368949_at	7.5812402
1368950_a_at	5.2778816
1368951_at	5.5077324
1368952_at	5.4654646
1368953_at	5.5847244
1368954_at	5.8262916
1368955_at	6.6064954
1368956_at	5.5537238
1368957_at	5.6417465
1368958_at	4.7874312
1368959_at	5.4768767
1368960_at	7.9669757
1368961_at	7.4619131
1368962_at	5.1567912
1368963_at	8.1770964
1368964_at	4.2594543
1368965_at	6.353653
1368966_at	4.9357519
1368967_at	7.0330391
1368968_at	4.9571061
1368969_at	4.763237
1368970_at	5.6606765
1368971_a_at	6.8012519
1368972_at	4.8080401
1368973_at	6.9283257
1368974_at	4.7940364
1368975_at	6.759028
1368976_at	5.0713539
1368977_a_at	7.6620445
1368978_at	6.2474093
1368979_at	6.8531213
1368980_at	8.1973152
1368981_at	4.5299516
1368982_at	9.4734526
1368983_at	5.5129952
1368984_at	8.0087566
1368985_at	5.5554457
1368986_at	5.9438429
1368987_at	6.3619919
1368988_at	12.951337
1368989_at	6.2595468
1368990_at	8.6763582
1368991_at	5.3232532
1368992_a_at	10.585723
1368993_at	4.8045959
1368994_a_at	8.1522884
1368995_at	4.1216283
1368996_at	4.2590446
1368997_at	4.761148
1368998_at	4.4502721
1368999_a_at	6.8145113
1369000_at	4.7919245
1369001_at	4.2489119
1369002_at	4.7020264
1369003_at	4.5915575
1369004_at	4.9427714
1369005_at	4.7691092
1369006_at	7.0443068
1369007_at	5.6297417
1369008_a_at	5.5788159
1369009_at	4.3717251
1369010_at	4.8569894
1369011_at	4.7967653
1369012_at	6.2851548
1369013_a_at	11.999352
1369014_at	4.9658971
1369015_at	5.8793764
1369016_at	4.830029
1369017_at	5.2643218
1369018_at	5.5846276
1369019_at	4.6061578
1369020_at	5.1030917
1369021_at	6.0148358
1369022_at	4.8544774
1369023_at	9.9744921
1369024_at	6.433445
1369025_at	5.3258166
1369026_at	5.9844356
1369027_at	4.6945195
1369028_at	4.8981147
1369029_at	5.5166445
1369030_at	4.3251448
1369031_at	8.0306807
1369032_at	7.6431079
1369033_at	4.3329616
1369034_at	5.0378618
1369035_a_at	4.4058414
1369036_at	4.6393671
1369037_at	5.8045316
1369038_at	5.440105
1369039_at	8.340723
1369040_at	6.2196846
1369041_at	4.4610229
1369042_at	5.0332117
1369043_at	6.1573372
1369044_a_at	7.6216693
1369045_at	6.1885328
1369046_at	4.3285036
1369047_at	3.9124649
1369048_at	5.0012269
1369049_at	7.5262537
1369050_at	7.8039446
1369051_at	6.3367391
1369052_at	6.1513524
1369053_at	4.9244437
1369054_at	4.7013831
1369055_at	4.7481694
1369056_at	4.0943398
1369057_at	6.0977969
1369058_at	5.425437
1369059_at	7.6592412
1369060_a_at	8.5851603
1369061_at	6.521637
1369062_at	5.6972737
1369063_at	8.4087849
1369064_a_at	4.5177536
1369065_a_at	14.286224
1369066_at	5.3962212
1369067_at	4.6971598
1369068_at	5.3098054
1369069_at	9.4787836
1369070_at	8.0339861
1369071_at	4.4314628
1369072_at	4.0778947
1369073_at	5.4584212
1369074_at	4.5232959
1369075_a_at	5.0037146
1369076_at	7.1461129
1369077_at	9.9145689
1369078_at	8.6843252
1369079_at	4.4893451
1369080_at	4.7867517
1369081_at	6.9474912
1369082_at	5.8000979
1369083_at	6.3748856
1369084_a_at	7.1323495
1369085_s_at	11.08522
1369086_a_at	4.734406
1369087_at	7.1067209
1369088_at	5.9172063
1369089_at	5.2708445
1369090_at	4.4605927
1369091_at	4.3362546
1369092_at	6.4734311
1369093_at	5.0014839
1369094_a_at	4.6544919
1369095_at	5.2722807
1369096_at	5.3021193
1369097_s_at	7.9522924
1369098_at	7.6890674
1369099_at	6.2822013
1369100_at	4.4311118
1369101_at	6.6092424
1369102_at	4.5993204
1369103_at	8.4208317
1369104_at	4.9781413
1369105_a_at	3.8947988
1369106_at	5.3193474
1369107_at	4.2279906
1369108_at	4.5582132
1369109_at	4.2245874
1369110_x_at	8.5654135
1369111_at	4.6331525
1369112_at	5.0492682
1369113_at	4.2232194
1369114_at	4.142684
1369115_at	6.6104913
1369116_a_at	6.2011361
1369117_at	4.8028474
1369118_a_at	5.3177619
1369119_a_at	5.3528414
1369120_a_at	6.8528304
1369121_at	4.8751917
1369122_at	7.3047099
1369123_a_at	5.0196309
1369124_at	4.8665538
1369125_at	4.1668763
1369126_at	4.7953038
1369127_a_at	7.7922983
1369128_at	4.9274192
1369129_at	4.9799142
1369130_at	4.3536015
1369131_at	5.0272737
1369132_at	5.3148217
1369133_a_at	4.1010609
1369134_x_at	4.2480388
1369135_at	5.9314713
1369136_at	4.6617284
1369137_at	5.1107264
1369138_a_at	4.7938643
1369139_at	4.4730744
1369140_at	5.0138688
1369141_at	4.2909827
1369142_at	4.5720224
1369143_at	4.3585525
1369144_a_at	5.9354792
1369145_a_at	5.0540185
1369146_a_at	5.6824374
1369147_at	5.2791753
1369148_at	4.6854086
1369149_at	5.9408069
1369150_at	10.021041
1369151_at	5.2024837
1369152_at	7.1681056
1369153_at	4.2918649
1369154_at	4.4656577
1369155_at	5.0236344
1369156_at	4.3635755
1369157_at	5.6363578
1369158_at	4.9955144
1369159_at	5.4073634
1369160_a_at	5.1156192
1369161_at	7.6110258
1369162_at	4.6868529
1369163_at	5.9899211
1369164_a_at	4.5686302
1369165_at	5.794374
1369166_at	4.4883604
1369167_at	7.0435762
1369168_a_at	5.2669539
1369169_at	4.7969446
1369170_at	4.5927591
1369171_at	5.8243279
1369172_at	5.0577631
1369173_at	5.7031722
1369174_at	6.9904323
1369175_a_at	4.8470278
1369176_at	5.932652
1369177_at	7.0783763
1369178_a_at	4.5755458
1369179_a_at	6.9602327
1369180_at	4.8653493
1369181_at	5.3992081
1369182_at	7.8343019
1369183_at	5.3533654
1369184_at	4.8300223
1369185_a_at	6.7447195
1369186_at	6.5132699
1369187_a_at	5.4119072
1369188_at	5.8342819
1369189_at	5.403388
1369190_at	6.0903211
1369191_at	4.2858462
1369192_at	5.1269712
1369193_at	5.7339945
1369194_a_at	4.3137403
1369195_at	4.369081
1369196_at	6.4087372
1369197_at	6.293323
1369198_at	6.2023954
1369199_at	5.0730958
1369200_at	8.3611326
1369201_at	5.6310287
1369202_at	5.935308
1369203_at	5.4892006
1369204_at	5.7323837
1369205_at	6.3560286
1369206_at	5.0764146
1369207_at	4.2777472
1369208_at	4.8625112
1369209_at	6.9794984
1369210_at	6.9649167
1369211_at	6.0731587
1369212_s_at	8.9661741
1369213_at	5.5984406
1369214_a_at	6.2768393
1369215_a_at	11.227452
1369216_a_at	5.6900492
1369217_at	4.5089669
1369218_at	4.6950598
1369219_at	7.0682578
1369220_at	9.6099005
1369221_at	4.5632424
1369222_at	4.9128547
1369223_at	7.0259962
1369224_at	4.9981771
1369225_at	4.4528127
1369226_at	4.5444593
1369227_at	6.3915143
1369228_at	6.3922715
1369229_at	5.2955298
1369230_at	5.2845683
1369231_at	4.7791638
1369232_at	5.463109
1369233_at	4.1955318
1369234_at	8.0795727
1369235_at	7.2934251
1369236_at	6.3266292
1369237_at	5.2414017
1369238_at	5.9184341
1369239_at	4.6536379
1369240_a_at	6.4380479
1369241_at	5.5798922
1369242_at	4.0122914
1369243_at	4.6157417
1369244_at	5.5535922
1369245_at	6.5041394
1369246_a_at	4.4610109
1369247_at	5.4319181
1369248_a_at	5.1693869
1369249_at	9.6657457
1369250_at	5.235981
1369251_a_at	4.8597789
1369252_a_at	5.8011446
1369253_at	4.7765346
1369254_a_at	4.3408146
1369255_at	4.8207116
1369256_at	5.8415322
1369257_at	5.4196095
1369258_at	3.949079
1369259_at	4.3415732
1369260_a_at	4.6041765
1369261_at	5.5590625
1369262_at	5.830997
1369263_at	4.542603
1369264_at	5.2003675
1369265_at	7.4859324
1369266_at	4.5427938
1369267_at	4.4473138
1369268_at	5.1216559
1369269_at	8.5267887
1369270_at	5.160943
1369271_at	5.2303882
1369272_at	4.5271316
1369273_a_at	6.6815796
1369274_a_at	5.5162191
1369275_s_at	6.641747
1369276_at	5.2205014
1369277_at	5.9070344
1369278_at	7.3588471
1369279_at	5.8463211
1369280_at	4.7887969
1369281_at	4.1215773
1369282_at	4.1073785
1369283_at	4.5293393
1369284_at	5.9260416
1369285_at	6.803504
1369286_at	5.0275798
1369287_at	6.2376485
1369288_at	5.0621195
1369289_at	4.5957847
1369290_at	4.9368339
1369291_at	5.5721941
1369292_at	5.5762725
1369293_at	5.2386827
1369294_at	7.0310168
1369295_at	5.1707449
1369296_at	4.2031965
1369297_at	4.7723823
1369298_at	4.4913707
1369299_at	5.1478796
1369300_at	4.5563483
1369301_at	5.5857387
1369302_at	4.5444379
1369303_at	3.994725
1369304_at	5.4678807
1369305_at	4.9995728
1369306_at	4.5248733
1369307_at	5.1779275
1369308_at	5.339221
1369309_a_at	5.0035696
1369310_at	5.4376721
1369311_at	4.5692534
1369312_a_at	9.5662212
1369313_at	13.573896
1369314_at	4.7034616
1369315_at	4.500783
1369316_s_at	5.2606516
1369317_at	4.4951015
1369318_at	6.7729621
1369319_at	10.664793
1369320_at	4.6254468
1369321_s_at	4.0100288
1369322_at	5.8161492
1369323_at	6.9768386
1369324_at	4.1395121
1369325_at	5.1448865
1369326_at	9.6623449
1369327_at	5.8816023
1369328_at	7.8085823
1369329_at	6.3852839
1369330_at	6.4546561
1369331_a_at	6.2306566
1369332_a_at	4.7903633
1369333_a_at	4.1508551
1369334_at	4.4162164
1369335_at	4.4275517
1369336_at	5.81531
1369337_at	5.8855081
1369338_at	5.5732489
1369339_at	5.9925389
1369340_at	5.2294779
1369341_a_at	4.8666391
1369342_at	5.7560987
1369343_at	4.1504393
1369344_at	5.6500359
1369345_at	5.6255302
1369346_at	4.2469449
1369347_s_at	5.4878488
1369348_at	5.0321574
1369349_a_at	4.3046818
1369350_at	6.0997138
1369351_at	4.7404637
1369352_at	7.5514708
1369353_at	6.027988
1369354_at	7.2167354
1369355_at	5.1890821
1369356_at	4.2445769
1369357_at	6.9432025
1369358_a_at	6.9046936
1369359_at	4.8245158
1369360_at	5.5269961
1369361_at	4.3319497
1369362_at	5.2883611
1369363_at	4.6313968
1369364_at	4.2743235
1369365_at	5.2953973
1369366_at	5.3031626
1369367_at	5.0789309
1369368_at	4.7091537
1369369_at	5.0475316
1369370_s_at	5.4757586
1369371_a_at	4.7537642
1369372_at	5.0714989
1369373_at	5.6794066
1369374_at	4.3894405
1369375_a_at	4.343339
1369376_a_at	4.9500632
1369377_at	4.274076
1369378_at	4.972424
1369379_at	4.7120132
1369380_at	4.787776
1369381_a_at	4.1363859
1369382_at	5.7507105
1369383_a_at	4.4713597
1369384_at	4.2832918
1369385_at	5.0932412
1369386_at	4.6076813
1369387_at	5.1515326
1369388_at	4.4272094
1369389_at	5.138545
1369390_a_at	4.4289827
1369391_at	4.3855472
1369392_at	4.9979367
1369393_at	4.6400752
1369394_at	4.7289844
1369395_at	4.2338634
1369396_at	6.3431039
1369397_at	5.0531197
1369398_at	5.3380761
1369399_at	4.2974057
1369400_a_at	5.3510323
1369401_at	4.1276617
1369402_at	7.347405
1369403_at	5.0551882
1369404_a_at	5.3171411
1369405_a_at	7.2720389
1369406_at	5.2227378
1369407_at	5.5678973
1369408_at	4.8834491
1369409_at	8.3018808
1369410_at	5.5339437
1369411_at	4.4267845
1369412_a_at	7.7017908
1369413_at	5.7620721
1369414_at	9.4892406
1369415_at	7.9658356
1369416_at	5.1501899
1369417_a_at	5.1385045
1369418_at	5.1443429
1369419_at	5.6565309
1369420_at	5.9679246
1369421_at	6.7504334
1369422_at	6.1502118
1369423_at	4.8407707
1369424_at	4.3685575
1369425_at	9.195365
1369426_at	4.9223566
1369427_at	5.087873
1369428_a_at	4.814384
1369429_at	4.2793765
1369430_at	4.9231639
1369431_at	4.9316015
1369432_at	5.4101453
1369433_at	5.0276656
1369434_at	4.5793386
1369435_at	3.9892926
1369436_at	4.782908
1369437_at	4.9882283
1369438_at	6.6348033
1369439_at	4.1201787
1369440_at	4.6040511
1369441_at	5.0146642
1369442_at	4.4398384
1369443_at	6.8652558
1369444_at	4.4271665
1369445_at	5.6219711
1369446_at	6.6279435
1369447_at	4.7451739
1369448_at	6.6659079
1369449_at	5.3403168
1369450_at	4.195312
1369451_a_at	4.6251149
1369452_a_at	8.5359039
1369453_at	7.7801585
1369454_at	5.0588012
1369455_at	4.7546401
1369456_at	4.2330613
1369457_a_at	4.9506264
1369458_at	5.6078863
1369459_at	5.1392312
1369460_at	4.501729
1369461_at	4.3401618
1369462_at	4.6539602
1369463_at	5.4674773
1369464_at	4.7175522
1369465_at	4.878819
1369466_at	4.3055949
1369467_a_at	5.7496834
1369468_at	5.535975
1369469_s_at	5.1477003
1369470_at	5.0205512
1369471_at	5.2920308
1369472_a_at	5.9080801
1369473_at	9.8059683
1369474_a_at	4.3983245
1369475_x_at	4.305284
1369476_at	4.9740233
1369477_at	4.9643812
1369478_at	5.064899
1369479_at	6.4090638
1369480_at	4.622714
1369481_at	4.5141244
1369482_a_at	4.738719
1369483_at	6.1757154
1369484_at	6.1639552
1369485_at	5.3192039
